Accession,ID,Assay name,Assay title,Target of assay,Target gene symbol,Biosample summary,Biosample term name,Description,Lab,Project,Status,Files,Related series,Biosample accession,Biological replicate,Technical replicate,Linked antibody,Organism,Life stage,Biosample age,Biosample treatment,Biosample treatment ontology ID,Biosample treatment concentration,Biosample treatment concentration units,Biosample treatment duration,Biosample treatment duration units,Synchronization,Post-synchronization time,Post-synchronization time units,Replicates,Perturbed,Biosample type,Tissue/cell types
ENCSR294XUZ,/experiments/ENCSR294XUZ/,DNase-seq,DNase-seq,NA,NA,A549 treated with 100 nM dexamethasone for 3 hours,A549,DNase-seq on A549 cell line treated with 100 nM dexamethasone for 3 hours.,"Tim Reddy, Duke",GGR,released,"/files/ENCFF775ZPX/,/files/ENCFF298IMS/,/files/ENCFF611VOM/,/files/ENCFF633VNH/,/files/ENCFF753FUZ/,/files/ENCFF782UUX/,/files/ENCFF489JUM/,/files/ENCFF889QOR/,/files/ENCFF555IUA/,/files/ENCFF642YIU/,/files/ENCFF039BRE/,/files/ENCFF803AKV/,/files/ENCFF949OMB/,/files/ENCFF830SEC/,/files/ENCFF315MQG/,/files/ENCFF919TOC/",/treatment-time-series/ENCSR482QFS/,"ENCBS006TYD,ENCBS497NSM,ENCBS721JKR,ENCBS875AZA",2513,1,NA,Homo sapiens,adult,58 years,dexamethasone,CHEBI:41879,NA,NA,3,hour,NA,NA,NA,"/replicates/637534fb-066b-431f-8344-8a235747177d/,/replicates/00c0bb98-7d32-489f-9b61-6776258417a1/,/replicates/ab643042-3e4c-4e76-a334-798e601682a6/,/replicates/a35617e5-cf40-437b-bca5-78f21be6923b/",TRUE,cell line,Lung
ENCSR295DUI,/experiments/ENCSR295DUI/,DNase-seq,DNase-seq,NA,NA,left kidney female embryo (87 days),left kidney,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF580BYN/,/files/ENCFF707JHE/,/files/ENCFF973CLH/,/files/ENCFF279MCS/,/files/ENCFF242YDS/,/files/ENCFF817CCY/,/files/ENCFF061IBR/,/files/ENCFF614ZJX/,/files/ENCFF955XAK/,/files/ENCFF384ROG/,/files/ENCFF443QJN/,/files/ENCFF316ZOO/,/files/ENCFF505HAD/,/files/ENCFF569CJP/,/files/ENCFF546TXB/,/files/ENCFF203VKH/,/files/ENCFF983BDP/,/files/ENCFF502YNF/,/files/ENCFF628TOP/,/files/ENCFF518IUS/,/files/ENCFF227CJY/,/files/ENCFF920BXC/,/files/ENCFF352TEG/,/files/ENCFF897SRC/,/files/ENCFF175RBP/,/files/ENCFF541UPO/,/files/ENCFF330KIX/,/files/ENCFF531YLQ/,/files/ENCFF064PNS/,/files/ENCFF096BHV/,/files/ENCFF563NFV/,/files/ENCFF094LME/,/files/ENCFF601DOQ/,/files/ENCFF263IPN/,/files/ENCFF473ELQ/,/files/ENCFF943IMN/,/files/ENCFF468NZP/,/files/ENCFF621IFW/",NA,ENCBS657MPH,1,2,NA,Homo sapiens,embryonic,87 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/346a3c84-cd84-4521-979a-f2172ec90f17/,FALSE,tissue,Kidney
ENCSR295ELC,/experiments/ENCSR295ELC/,DNase-seq,DNase-seq,NA,NA,muscle of back male embryo (97 days),muscle of back,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF277RBQ/,/files/ENCFF775AGP/,/files/ENCFF365RKF/,/files/ENCFF358HCM/,/files/ENCFF584AMR/,/files/ENCFF252IFK/,/files/ENCFF563ORF/,/files/ENCFF261BTV/,/files/ENCFF557QGQ/,/files/ENCFF987SCP/,/files/ENCFF225CLL/,/files/ENCFF673KNK/,/files/ENCFF282HOP/,/files/ENCFF017AMS/,/files/ENCFF127KVN/,/files/ENCFF156GQC/,/files/ENCFF835LWX/,/files/ENCFF823DZQ/,/files/ENCFF056LVP/,/files/ENCFF600GRS/,/files/ENCFF006GNP/,/files/ENCFF463PDW/,/files/ENCFF706OUE/,/files/ENCFF622OZQ/,/files/ENCFF660XYS/,/files/ENCFF060HCX/,/files/ENCFF034GYI/,/files/ENCFF302VMN/,/files/ENCFF671KGS/,/files/ENCFF050PZA/,/files/ENCFF567QIO/,/files/ENCFF183JOL/,/files/ENCFF730UQK/,/files/ENCFF919LYG/,/files/ENCFF582OAV/,/files/ENCFF338PHE/,/files/ENCFF892INC/,/files/ENCFF065DFP/,/files/ENCFF589GPU/",NA,ENCBS897YOR,1,3,NA,Homo sapiens,embryonic,97 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/ff6795bb-7520-4377-ab54-f07de88f6b90/,FALSE,tissue,Muscle
ENCSR297ORG,/experiments/ENCSR297ORG/,DNase-seq,DNase-seq,NA,NA,muscle of leg male embryo (96 days),muscle of leg,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF199LRU/,/files/ENCFF074JIT/,/files/ENCFF699XQF/,/files/ENCFF647OWY/,/files/ENCFF863ALY/,/files/ENCFF266AMB/,/files/ENCFF753YBN/,/files/ENCFF230WVU/,/files/ENCFF687ODO/,/files/ENCFF584NOR/,/files/ENCFF017DAC/,/files/ENCFF916CUH/,/files/ENCFF535RGT/,/files/ENCFF269DFT/,/files/ENCFF505FYZ/,/files/ENCFF175SLR/,/files/ENCFF786MHH/,/files/ENCFF101OMS/,/files/ENCFF241GTO/,/files/ENCFF481YWO/,/files/ENCFF792OYK/,/files/ENCFF681PQL/,/files/ENCFF379QYU/,/files/ENCFF540COT/,/files/ENCFF523DXD/,/files/ENCFF419TZO/,/files/ENCFF443EJN/,/files/ENCFF577XCP/,/files/ENCFF398LXP/,/files/ENCFF905HSN/,/files/ENCFF227CPA/,/files/ENCFF893PPT/,/files/ENCFF616ALM/,/files/ENCFF320WEE/,/files/ENCFF160KJF/,/files/ENCFF759IWM/,/files/ENCFF727DDM/,/files/ENCFF285DGT/,/files/ENCFF781FJO/,/files/ENCFF704SJJ/,/files/ENCFF783EIR/,/files/ENCFF710CQG/,/files/ENCFF902NER/,/files/ENCFF914OII/,/files/ENCFF486GNR/,/files/ENCFF373QML/,/files/ENCFF589ZCA/",/reference-epigenomes/ENCSR820MXK/,ENCBS099OIO,1,10,NA,Homo sapiens,embryonic,96 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/62c14f3d-16e1-4e39-8a88-f5b91125720a/,FALSE,tissue,Muscle
ENCSR298SDT,/experiments/ENCSR298SDT/,DNase-seq,DNase-seq,NA,NA,thoracic aorta male adult (37 years),thoracic aorta,NA,"John Stamatoyannopoulos, UW",ENCODE,released,"/files/ENCFF788GDO/,/files/ENCFF422QUI/,/files/ENCFF613WZE/,/files/ENCFF156LUX/,/files/ENCFF218NMI/,/files/ENCFF264EVT/,/files/ENCFF010MAA/,/files/ENCFF883ASJ/,/files/ENCFF212LHS/,/files/ENCFF330RYM/,/files/ENCFF656XAH/,/files/ENCFF784NQJ/,/files/ENCFF118QBT/,/files/ENCFF477PJL/,/files/ENCFF818DQZ/,/files/ENCFF133IHJ/,/files/ENCFF199IKS/",NA,ENCBS673LED,1,1,NA,Homo sapiens,adult,37 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/383f59a2-a3c6-4b33-9b85-8584217eab31/,FALSE,tissue,Vascular
ENCSR299INS,/experiments/ENCSR299INS/,DNase-seq,DNase-seq,NA,NA,right lung female embryo (105 days),right lung,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF478ULT/,/files/ENCFF467WGO/,/files/ENCFF628MPB/,/files/ENCFF425DNB/,/files/ENCFF098RMG/,/files/ENCFF720UWT/,/files/ENCFF301AUO/,/files/ENCFF344IND/,/files/ENCFF048GML/,/files/ENCFF584KCS/,/files/ENCFF776KRS/,/files/ENCFF922IPA/,/files/ENCFF839ZYT/,/files/ENCFF447JGG/,/files/ENCFF797NEN/,/files/ENCFF867IFU/,/files/ENCFF455KMQ/,/files/ENCFF173NEB/,/files/ENCFF929EGO/,/files/ENCFF257MHT/,/files/ENCFF306QAU/,/files/ENCFF919PGB/,/files/ENCFF502ZRC/,/files/ENCFF819ZWC/,/files/ENCFF098TNV/,/files/ENCFF071LJS/,/files/ENCFF785BWV/,/files/ENCFF927NNT/,/files/ENCFF320ZFD/,/files/ENCFF412YQJ/,/files/ENCFF396JNT/,/files/ENCFF584WDA/,/files/ENCFF106NMT/,/files/ENCFF938LXI/,/files/ENCFF079RNM/,/files/ENCFF286TXN/,/files/ENCFF869BLF/,/files/ENCFF337VNG/",NA,ENCBS467PJB,1,2,NA,Homo sapiens,embryonic,105 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/5416559d-4240-44c5-9472-b256978003fd/,FALSE,tissue,Lung
ENCSR301OGM,/experiments/ENCSR301OGM/,DNase-seq,DNase-seq,NA,NA,NAMALWA treated with Sendai virus for 2 hours,NAMALWA,NA,"John Stamatoyannopoulos, UW",ENCODE,released,"/files/ENCFF598YWF/,/files/ENCFF633HMR/,/files/ENCFF265LOT/,/files/ENCFF904VCW/,/files/ENCFF415RML/,/files/ENCFF864MNT/,/files/ENCFF215HDW/,/files/ENCFF059ZPB/,/files/ENCFF410INF/,/files/ENCFF904TTZ/,/files/ENCFF961YGO/,/files/ENCFF382UVZ/,/files/ENCFF554YJG/,/files/ENCFF998IFU/,/files/ENCFF614PJN/,/files/ENCFF633NQM/,/files/ENCFF812VGA/,/files/ENCFF193BCL/,/files/ENCFF040DIX/,/files/ENCFF817DGH/,/files/ENCFF523OHK/,/files/ENCFF630UMN/,/files/ENCFF823SIL/,/files/ENCFF323YMX/,/files/ENCFF066TMD/,/files/ENCFF047NXL/,/files/ENCFF400MTM/,/files/ENCFF949LJS/,/files/ENCFF042FFH/,/files/ENCFF003IZM/,/files/ENCFF743NIV/,/files/ENCFF121XWJ/,/files/ENCFF522DJJ/,/files/ENCFF914GNH/,/files/ENCFF752PFM/,/files/ENCFF328RJJ/,/files/ENCFF132SGO/,/files/ENCFF554IJE/,/files/ENCFF878HVG/,/files/ENCFF544CYZ/,/files/ENCFF052YMZ/,/files/ENCFF710SFP/,/files/ENCFF135BDP/,/files/ENCFF740AMS/,/files/ENCFF610JID/,/files/ENCFF216TXA/,/files/ENCFF055YLW/,/files/ENCFF284YOT/,/files/ENCFF873MKS/",NA,"ENCBS566UPJ,ENCBS040JOT",12,312,NA,Homo sapiens,child,3 years,Sendai virus,Taxon:11191,NA,NA,2,hour,NA,NA,NA,"/replicates/9864b329-5f38-41dc-bb30-41135891cddf/,/replicates/8f1736a3-c819-43ba-820a-63cb44093cb9/,/replicates/03e320ca-e006-425a-9f76-2cb02dc94da3/,/replicates/82711646-1499-4f64-b29b-8894d4553c85/",TRUE,cell line,Lymphoid
ENCSR301RCD,/experiments/ENCSR301RCD/,DNase-seq,DNase-seq,NA,NA,renal pelvis male embryo (127 days),renal pelvis,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF584XRI/,/files/ENCFF753GNV/,/files/ENCFF120MDN/,/files/ENCFF974YYW/,/files/ENCFF994WDG/,/files/ENCFF873EBO/,/files/ENCFF433ZSH/,/files/ENCFF436EPI/,/files/ENCFF522MIR/,/files/ENCFF265MIS/,/files/ENCFF976RXK/,/files/ENCFF545CSC/,/files/ENCFF172CWM/,/files/ENCFF647VSC/,/files/ENCFF188LFW/,/files/ENCFF832UWX/,/files/ENCFF964DMO/,/files/ENCFF849ZBT/,/files/ENCFF014YBK/,/files/ENCFF630TFU/,/files/ENCFF300CTB/,/files/ENCFF838ZAN/,/files/ENCFF340WQY/,/files/ENCFF609PPR/,/files/ENCFF799FPE/,/files/ENCFF964WUW/,/files/ENCFF890QHG/,/files/ENCFF949WQH/,/files/ENCFF160CGZ/,/files/ENCFF540FNP/,/files/ENCFF478MMR/,/files/ENCFF916TPP/,/files/ENCFF875BNA/,/files/ENCFF909HYA/,/files/ENCFF182ZYZ/,/files/ENCFF619HXX/,/files/ENCFF394KZQ/,/files/ENCFF453VDS/",NA,ENCBS266YGB,1,2,NA,Homo sapiens,embryonic,127 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/5ccfe23e-1265-43c2-ad7a-bea69a20fdaa/,FALSE,tissue,Kidney
ENCSR303YII,/experiments/ENCSR303YII/,DNase-seq,DNase-seq,NA,NA,muscle of arm male embryo (96 days),muscle of arm,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF012VJF/,/files/ENCFF015CQI/,/files/ENCFF615LEO/,/files/ENCFF874WYU/,/files/ENCFF228MOQ/,/files/ENCFF375PAU/,/files/ENCFF654JQG/,/files/ENCFF326SSU/,/files/ENCFF634MOD/,/files/ENCFF040ZUS/,/files/ENCFF709WUS/,/files/ENCFF794SFF/,/files/ENCFF677QYQ/,/files/ENCFF243CEU/,/files/ENCFF244EEK/,/files/ENCFF762DDD/,/files/ENCFF400PCJ/,/files/ENCFF187JEI/,/files/ENCFF500PCM/,/files/ENCFF186REV/,/files/ENCFF029IIG/,/files/ENCFF334GIO/,/files/ENCFF306IYZ/,/files/ENCFF103ZMI/,/files/ENCFF044ATA/,/files/ENCFF951XXZ/,/files/ENCFF607IOP/,/files/ENCFF457XWP/,/files/ENCFF206QUY/,/files/ENCFF771IJO/,/files/ENCFF139SHI/,/files/ENCFF724ZYK/,/files/ENCFF736ZAN/,/files/ENCFF479EHI/,/files/ENCFF809PKZ/,/files/ENCFF232LOI/,/files/ENCFF424YZE/,/files/ENCFF838FQU/,/files/ENCFF248VBW/,/files/ENCFF527QWC/,/files/ENCFF904IVD/,/files/ENCFF355MRH/,/files/ENCFF924ZQX/,/files/ENCFF621XDK/,/files/ENCFF948ISX/",NA,ENCBS892WJE,1,9,NA,Homo sapiens,embryonic,96 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/bda6c765-6edc-4b2a-b1f4-50ddb27d0638/,FALSE,tissue,Muscle
ENCSR305UJX,/experiments/ENCSR305UJX/,DNase-seq,DNase-seq,NA,NA,heart male child (3 years),heart,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF998ALB/,/files/ENCFF518RSY/,/files/ENCFF850WOE/,/files/ENCFF257TSW/,/files/ENCFF776KIC/,/files/ENCFF184QJM/,/files/ENCFF024YBI/,/files/ENCFF327HDP/,/files/ENCFF365KUR/,/files/ENCFF952ATK/,/files/ENCFF015AGN/,/files/ENCFF103XAL/,/files/ENCFF253OPB/,/files/ENCFF190BNT/,/files/ENCFF212SYL/,/files/ENCFF861ZJJ/,/files/ENCFF385XWJ/,/files/ENCFF346XGP/,/files/ENCFF630USR/,/files/ENCFF822VOH/,/files/ENCFF142MAY/,/files/ENCFF539BPS/,/files/ENCFF208OJP/,/files/ENCFF601RDH/,/files/ENCFF837QAV/,/files/ENCFF064YHT/,/files/ENCFF064GDA/,/files/ENCFF047VNP/,/files/ENCFF996FQR/,/files/ENCFF858BYQ/,/files/ENCFF138XXF/,/files/ENCFF094UST/,/files/ENCFF911RCG/,/files/ENCFF751JJK/,/files/ENCFF960GTK/,/files/ENCFF404VBT/,/files/ENCFF943WNG/,/files/ENCFF029IFI/",NA,ENCBS346WQD,1,2,NA,Homo sapiens,child,3 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/53005663-b6a2-4ed6-9741-0a6931720a59/,FALSE,tissue,Heart
ENCSR309FOO,/experiments/ENCSR309FOO/,DNase-seq,DNase-seq,NA,NA,brain female embryo (117 days),brain,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF054DWS/,/files/ENCFF232YBN/,/files/ENCFF491PPP/,/files/ENCFF605JEU/,/files/ENCFF909YSJ/,/files/ENCFF057FAS/,/files/ENCFF133OEW/,/files/ENCFF230WCV/,/files/ENCFF246PRF/,/files/ENCFF106VID/,/files/ENCFF922ZGB/,/files/ENCFF628EDM/,/files/ENCFF179VRD/,/files/ENCFF776HJF/,/files/ENCFF079ELS/,/files/ENCFF357QBQ/,/files/ENCFF975NBU/,/files/ENCFF294EEH/,/files/ENCFF925ZAJ/,/files/ENCFF524PGD/,/files/ENCFF804DUL/,/files/ENCFF837WWJ/,/files/ENCFF802YMT/,/files/ENCFF965JWG/,/files/ENCFF536FNG/,/files/ENCFF962WWQ/,/files/ENCFF524EGE/,/files/ENCFF342GSL/,/files/ENCFF769PLK/,/files/ENCFF619RSH/,/files/ENCFF431RLT/,/files/ENCFF585XKE/,/files/ENCFF672SHU/,/files/ENCFF312NAH/,/files/ENCFF178EKI/,/files/ENCFF505DWR/,/files/ENCFF046RPO/",/reference-epigenomes/ENCSR189GMC/,ENCBS871FYX,1,1,NA,Homo sapiens,embryonic,117 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/08c5eda1-f36c-4e52-917b-e4c8d2359ad3/,FALSE,tissue,Brain
ENCSR309YDN,/experiments/ENCSR309YDN/,DNase-seq,DNase-seq,NA,NA,muscle of arm female embryo (85 days),muscle of arm,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF242ALD/,/files/ENCFF592WKP/,/files/ENCFF475YRW/,/files/ENCFF226BCO/,/files/ENCFF442YDV/,/files/ENCFF075MGW/,/files/ENCFF385QSE/,/files/ENCFF307VFD/,/files/ENCFF812MWL/,/files/ENCFF134VDE/,/files/ENCFF084ZUJ/,/files/ENCFF579YIF/,/files/ENCFF002GVJ/,/files/ENCFF632DNM/,/files/ENCFF677RQV/,/files/ENCFF435EVK/,/files/ENCFF037TRO/,/files/ENCFF786QZY/,/files/ENCFF916MVP/,/files/ENCFF382DTP/,/files/ENCFF231IEV/,/files/ENCFF602NUD/,/files/ENCFF144MZT/,/files/ENCFF489OIN/,/files/ENCFF860WGD/,/files/ENCFF365CKZ/,/files/ENCFF568VTU/,/files/ENCFF428DTK/,/files/ENCFF385ABM/,/files/ENCFF613TMO/,/files/ENCFF338UYF/,/files/ENCFF027ZNC/,/files/ENCFF643UMB/,/files/ENCFF833XQA/,/files/ENCFF434DXD/,/files/ENCFF352ZNU/,/files/ENCFF434BQJ/,/files/ENCFF646CIZ/,/files/ENCFF373ODQ/,/files/ENCFF636GHI/",NA,ENCBS219ZEK,1,4,NA,Homo sapiens,embryonic,85 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/bafa3ea5-990c-4150-af68-655bbc944f14/,FALSE,tissue,Muscle
ENCSR311LLZ,/experiments/ENCSR311LLZ/,DNase-seq,DNase-seq,NA,NA,heart male embryo (110 days),heart,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF784QLB/,/files/ENCFF038BHZ/,/files/ENCFF297IRX/,/files/ENCFF278WSO/,/files/ENCFF526ABX/,/files/ENCFF420XDB/,/files/ENCFF520PGG/,/files/ENCFF871GML/,/files/ENCFF495MVM/,/files/ENCFF230VCI/,/files/ENCFF206UCI/,/files/ENCFF750NNA/,/files/ENCFF433HRO/,/files/ENCFF882BBI/,/files/ENCFF946SGA/,/files/ENCFF557WVL/,/files/ENCFF002LDG/,/files/ENCFF320DNQ/,/files/ENCFF918ISM/,/files/ENCFF076NQX/,/files/ENCFF152JIP/,/files/ENCFF474QEE/,/files/ENCFF899RVB/,/files/ENCFF402QOT/,/files/ENCFF234FKG/,/files/ENCFF782WKY/,/files/ENCFF611ZWO/,/files/ENCFF390EKL/,/files/ENCFF824ULO/,/files/ENCFF113KKA/,/files/ENCFF227BMO/,/files/ENCFF523OSH/,/files/ENCFF841YVT/,/files/ENCFF567IAC/,/files/ENCFF566KSS/,/files/ENCFF989JHS/,/files/ENCFF470LFB/,/files/ENCFF598EMP/",NA,ENCBS125CGW,1,2,NA,Homo sapiens,embryonic,110 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/8da5f423-35cc-4db1-8a1c-c4d318d7a92d/,FALSE,tissue,Heart
ENCSR314EZY,/experiments/ENCSR314EZY/,DNase-seq,DNase-seq,NA,NA,L1-S8,L1-S8,NA,"John Stamatoyannopoulos, UW",ENCODE,released,"/files/ENCFF615FCD/,/files/ENCFF202QOG/,/files/ENCFF267EVA/,/files/ENCFF693LGD/,/files/ENCFF339GED/,/files/ENCFF807IVU/,/files/ENCFF638EPE/,/files/ENCFF021BEL/,/files/ENCFF184YBL/,/files/ENCFF819BBX/,/files/ENCFF879GXD/,/files/ENCFF643FQZ/,/files/ENCFF691ARV/,/files/ENCFF182GCZ/,/files/ENCFF857PZK/,/files/ENCFF271AEW/,/files/ENCFF141FJO/,/files/ENCFF990VPB/,/files/ENCFF368PDR/,/files/ENCFF052FTK/,/files/ENCFF690MPH/,/files/ENCFF399CUM/,/files/ENCFF669ZNS/,/files/ENCFF141IBP/,/files/ENCFF915EMF/,/files/ENCFF500ZPI/,/files/ENCFF385YPC/,/files/ENCFF192OBV/,/files/ENCFF633QLA/,/files/ENCFF944ZDJ/,/files/ENCFF477LCE/,/files/ENCFF439BSX/,/files/ENCFF892MWF/,/files/ENCFF649FYW/,/files/ENCFF184QRE/,/files/ENCFF631DGN/,/files/ENCFF947GHH/,/files/ENCFF029VJL/,/files/ENCFF007HYJ/,/files/ENCFF870CIR/,/files/ENCFF698SNE/,/files/ENCFF206OLE/,/files/ENCFF458QOG/,/files/ENCFF970UYV/,/files/ENCFF799AAD/,/files/ENCFF410CSE/,/files/ENCFF418GFK/,/files/ENCFF976PVI/,/files/ENCFF390QGL/,/files/ENCFF350PFG/,/files/ENCFF178YQW/,/files/ENCFF619EWS/,/files/ENCFF914QYN/,/files/ENCFF777FEB/,/files/ENCFF024IIA/,/files/ENCFF024SOO/,/files/ENCFF574BKQ/,/files/ENCFF156MEE/,/files/ENCFF631SWS/,/files/ENCFF381MBL/,/files/ENCFF484CFA/,/files/ENCFF383LHO/,/files/ENCFF751CPM/,/files/ENCFF464NHA/,/files/ENCFF316SLO/,/files/ENCFF509FTL/,/files/ENCFF874RJN/,/files/ENCFF413UXT/,/files/ENCFF489FZX/,/files/ENCFF714TJZ/,/files/ENCFF445OEO/,/files/ENCFF267BHU/,/files/ENCFF957ILD/,/files/ENCFF710HJC/,/files/ENCFF919CGO/",NA,"ENCBS266IJZ,ENCBS259CUZ",21,1,NA,Homo sapiens,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/replicates/4a0f9c40-b4e6-4d0d-97f1-935464e83c4e/,/replicates/bd82afdc-d6a8-4a09-a22b-d562ab3614b0/",FALSE,cell line,Germ
ENCSR316UDN,/experiments/ENCSR316UDN/,DNase-seq,DNase-seq,NA,NA,"CD8-positive, alpha-beta T cell male adult (37 years)","CD8-positive, alpha-beta T cell",NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF835LDH/,/files/ENCFF455ZGD/,/files/ENCFF993GBL/,/files/ENCFF420JOQ/,/files/ENCFF337NUC/,/files/ENCFF573DHE/,/files/ENCFF863YQI/,/files/ENCFF512IML/,/files/ENCFF989CFO/,/files/ENCFF942GQA/,/files/ENCFF463CTP/,/files/ENCFF344UGM/,/files/ENCFF179XHW/,/files/ENCFF715HXQ/,/files/ENCFF162MDT/,/files/ENCFF309IIF/,/files/ENCFF204RFY/,/files/ENCFF312YPK/,/files/ENCFF489INR/,/files/ENCFF588LDO/,/files/ENCFF468PTJ/,/files/ENCFF889CAS/,/files/ENCFF374JTE/,/files/ENCFF597DAD/,/files/ENCFF108UQM/,/files/ENCFF476BME/,/files/ENCFF196ROO/,/files/ENCFF084XVP/,/files/ENCFF154RQQ/,/files/ENCFF342RCE/,/files/ENCFF782ITT/,/files/ENCFF507DGZ/,/files/ENCFF740YUO/",NA,ENCBS714KQF,1,12,NA,Homo sapiens,adult,37 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/replicates/b573e2e1-0b2f-47e7-b00e-a2beeee3ea91/,/replicates/afbdbe51-9ee5-47d3-b92f-b741f99c929f/",FALSE,primary cell,T cells
ENCSR317SIH,/experiments/ENCSR317SIH/,DNase-seq,DNase-seq,NA,NA,muscle of back male embryo (91 days),muscle of back,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF625IAC/,/files/ENCFF900ILW/,/files/ENCFF417IJL/,/files/ENCFF593IYQ/,/files/ENCFF556QPI/,/files/ENCFF637ELE/,/files/ENCFF788YUP/,/files/ENCFF785PSO/,/files/ENCFF864VKD/,/files/ENCFF991ICX/,/files/ENCFF368HUM/,/files/ENCFF380UEX/,/files/ENCFF041HUV/,/files/ENCFF304VFH/,/files/ENCFF068GRT/,/files/ENCFF447RQF/,/files/ENCFF678RJO/,/files/ENCFF605MZK/,/files/ENCFF186PJP/,/files/ENCFF122HLI/,/files/ENCFF923NBP/,/files/ENCFF101CST/,/files/ENCFF120HES/,/files/ENCFF756OJG/,/files/ENCFF422CNQ/,/files/ENCFF478XDH/,/files/ENCFF347MBI/,/files/ENCFF450UUJ/,/files/ENCFF604UED/,/files/ENCFF877PLC/,/files/ENCFF387OKX/,/files/ENCFF847HLP/,/files/ENCFF072SZT/,/files/ENCFF273VTD/,/files/ENCFF876FBW/,/files/ENCFF689ICC/,/files/ENCFF216IOA/,/files/ENCFF797LEK/,/files/ENCFF772CXX/,/files/ENCFF693BFS/,/files/ENCFF258LMH/,/files/ENCFF382ARQ/,/files/ENCFF488ZHD/,/files/ENCFF395JPZ/",NA,ENCBS384LIR,1,2,NA,Homo sapiens,embryonic,91 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/3a799159-073c-44cd-a150-406750ec9d46/,FALSE,tissue,Muscle
ENCSR318JAA,/experiments/ENCSR318JAA/,DNase-seq,DNase-seq,NA,NA,left renal pelvis male embryo (105 days),left renal pelvis,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF294DCM/,/files/ENCFF440JWR/,/files/ENCFF827CXU/,/files/ENCFF339KAU/,/files/ENCFF666ZAJ/,/files/ENCFF620RCS/,/files/ENCFF837RXO/,/files/ENCFF504EOC/,/files/ENCFF854WRN/,/files/ENCFF195EWH/,/files/ENCFF946SSJ/,/files/ENCFF657QAX/,/files/ENCFF639WUS/,/files/ENCFF535UMN/,/files/ENCFF167WBA/,/files/ENCFF925TDW/,/files/ENCFF098TIA/,/files/ENCFF353IWR/,/files/ENCFF995OBT/,/files/ENCFF378QXH/,/files/ENCFF036XTH/,/files/ENCFF658BJS/,/files/ENCFF660ODI/,/files/ENCFF142BHL/,/files/ENCFF221SVW/,/files/ENCFF798VQL/,/files/ENCFF637LBX/,/files/ENCFF611DFH/,/files/ENCFF283GEW/,/files/ENCFF510NCS/,/files/ENCFF700GWL/,/files/ENCFF171SET/,/files/ENCFF896VBP/,/files/ENCFF997GME/,/files/ENCFF655YIP/,/files/ENCFF271ZJR/,/files/ENCFF451TED/,/files/ENCFF360YJI/,/files/ENCFF735LMT/",NA,ENCBS257BTU,1,3,NA,Homo sapiens,embryonic,105 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/1ec80bc3-fb33-40a4-8d8c-23d608fd95b8/,FALSE,tissue,Kidney
